Id,SalePrice
1762,182316.48764584903
1763,163206.44792286004
1764,121028.1234148244
1765,176163.0865080075
1766,184946.4101868334
1767,221933.9441143385
1768,139961.95029082353
1769,158163.48793413397
1770,153288.58280473904
1771,131669.99559412434
1772,131928.1008019618
1773,143290.3028134207
1774,132866.0861181161
1775,119767.30607824416
1776,125784.18203500759
1777,104538.1709128905
1778,133722.97267919953
1779,119234.00857607147
1780,163550.78581449945
1781,122386.77977708282
1782,100306.2340001621
1783,148990.65257570372
1784,109530.71501280364
1785,105693.1742526819
1786,145011.26868375266
1787,163400.2947510229
1788,63960.05493038924
1789,97782.59514398419
1790,91132.40574435414
1791,186892.48382395256
1792,142608.82927466132
1793,133777.04315123358
1794,142022.44166201068
1795,129589.39632347906
1796,128562.81716367707
1797,112925.01898098194
1798,113818.45355136793
1799,106299.36158710512
1800,132870.2387751129
1801,134330.82960689906
1802,128075.49056242628
1803,146646.27674968794
1804,134547.7349005275
1805,131322.28676720435
1806,106387.37113512037
1807,122090.12548816169
1808,139708.52509092193
1809,128412.21370844371
1810,150583.4051184832
1811,105478.10082034805
1812,89369.55806680246
1813,120509.5122765195
1814,94052.03050275441
1815,67744.92813935225
1816,96966.73383724978
1817,140971.27884414507
1818,142926.1681050445
1819,123703.48587241386
1820,76177.1006938067
1821,100964.18224967309
1822,139342.35902744796
1823,49841.49419107902
1824,125406.02575012791
1825,147177.44977845042
1826,108593.95746350057
1827,102017.12028101212
1828,143715.5608661556
1829,110605.93893159357
1830,134206.724729143
1831,128895.50803112106
1832,85386.47429855242
1833,136902.3773094424
1834,119490.43415177343
1835,130717.49710550625
1836,112324.48375426025
1837,91137.73918011622
1838,126332.64641337238
1839,100879.06723974696
1840,158732.3806017857
1841,134228.09666354203
1842,101875.55209311856
1843,151953.0248883264
1844,137388.59908821303
1845,139306.608502172
1846,157875.02343065638
1847,172892.26056474904
1848,66254.36638657295
1849,93608.43522478404
1850,116124.25345791318
1851,154940.91261490845
1852,123079.27728904424
1853,156298.11029219514
1854,179277.2587885672
1855,181842.93816356425
1856,214321.49838779878
1857,157084.8173450036
1858,143616.48398298345
1859,122568.55053612126
1860,146680.3192507872
1861,122568.55053612126
1862,242356.66267429545
1863,237762.29180544813
1864,237762.29180544813
1865,310867.6706966623
1866,359789.54059042066
1867,230351.25027143105
1868,296883.95996300457
1869,210400.4821779934
1870,219705.79809084084
1871,266394.6234016549
1872,186800.0452924645
1873,213602.40372479838
1874,143128.82551006053
1875,189608.5170172471
1876,194128.77343777753
1877,211909.34547978063
1878,219778.12249141172
1879,131125.530808246
1880,129005.85801964028
1881,248631.11039579875
1882,247361.22112074535
1883,199742.2003089254
1884,212891.1581246266
1885,248080.7992591289
1886,303481.40544855205
1887,208596.25103535093
1888,272217.5203410877
1889,188860.8475997725
1890,119346.32238989511
1891,145377.98689660098
1892,113798.9486095643
1893,116112.95119437129
1894,121259.61432828066
1895,134053.26038912067
1896,124555.64661570823
1897,128979.22797100662
1898,112027.48832733154
1899,164462.02832198513
1900,126271.11066520089
1901,173935.71221160685
1902,153339.2239493341
1903,203386.3432436543
1904,150723.10727851934
1905,202587.20615617817
1906,159161.39245562215
1907,220608.81005651414
1908,117310.90949784983
1909,140325.88582479378
1910,120310.01638878211
1911,207101.3445795941
1912,304528.97063819325
1913,163764.10100348518
1914,44362.05552756727
1915,307693.16032346064
1916,77413.26851299452
1917,249540.96972125114
1918,132121.14958490478
1919,160460.52918829364
1920,184582.93187148726
1921,434630.22374604875
1922,324080.0177900025
1923,197558.7648011664
1924,231667.02554163797
1925,212630.87667375687
1926,423637.0808203966
1927,128352.81699503184
1928,166301.7684771527
1929,118498.94041083656
1930,149205.20838983735
1931,156547.03739452988
1932,151672.56530030377
1933,176303.5440411739
1934,172544.6745203361
1935,185815.67304748294
1936,174850.87817542942
1937,184422.16506991457
1938,185132.14579957002
1939,210496.91655800186
1940,186005.181416611
1941,177425.1712359619
1942,193738.67787441215
1943,199400.28424590238
1944,393932.92624983797
1945,396801.1590607577
1946,139368.66312992925
1947,303760.2447411208
1948,198656.49866155197
1949,261875.3011251587
1950,167877.03844890642
1951,273406.381022339
1952,232292.24355261543
1953,176787.67025483717
1954,157536.3693306088
1955,120878.84123092191
1956,262658.8278360616
1957,163461.16177586722
1958,307675.1928369645
1959,142946.9732419172
1960,110157.15512824252
1961,127657.03795606052
1962,95603.34867350942
1963,100151.21618544753
1964,105611.17831389476
1965,134151.38108210178
1966,129823.78105266362
1967,278023.03087242425
1968,473735.9476999884
1969,424290.262156376
1970,423861.2371021267
1971,408133.3665495186
1972,358872.3435324517
1973,242821.42193980824
1974,329993.20448516647
1975,473154.8940745875
1976,264213.5360387457
1977,363258.7172887097
1978,359801.8377447009
1979,312212.6919609247
1980,199952.15781040688
1981,340753.5206719079
1982,203114.51150924116
1983,197232.36343513758
1984,175222.17447897085
1985,233166.05531598098
1986,223245.2452482015
1987,189143.42778581407
1988,182252.33868742935
1989,194460.1763794319
1990,215781.22207593723
1991,201054.0087794223
1992,208039.9744001018
1993,180218.44974995303
1994,217086.7275052601
1995,184166.32901746378
1996,240416.05199530112
1997,311345.7407358825
1998,342461.34865226207
1999,246605.82573752207
2000,304535.1265949268
2001,290624.88332980394
2002,251596.99937830467
2003,251329.10531082778
2004,266827.57344236976
2005,206270.6109877394
2006,193410.0470631367
2007,239740.1167273913
2008,196223.3361317938
2009,198173.67225813578
2010,193418.28216975942
2011,126678.89493419814
2012,176752.87407853504
2013,192262.801557699
2014,195098.26362964232
2015,200519.30576956423
2016,203302.33557970577
2017,203305.9255448909
2018,131790.76954820228
2019,136336.66202244593
2020,107144.51301926408
2021,117501.44137283313
2022,182551.9469985796
2023,158539.2800643533
2024,260086.55517803968
2025,335511.7255156601
2026,174759.83744344287
2027,168548.54584838802
2028,168302.51944707448
2029,167001.22075126093
2030,246041.74247721976
2031,210469.9680159858
2032,230364.78548889936
2033,245653.17746347986
2034,172476.5616701798
2035,204999.1020092505
2036,176344.44176554895
2037,177095.30273341367
2038,299052.53233014396
2039,224693.26148344585
2040,329632.6228201787
2041,313751.5300025972
2042,194990.48637351237
2043,152409.97347195706
2044,174164.85244734297
2045,186499.55227684867
2046,132228.23046599515
2047,140076.8242634135
2048,147365.0397259761
2049,132098.01712644272
2050,148355.2210841105
2051,104377.7957347942
2052,130749.9231223906
2053,137416.17526285924
2054,76543.47758675138
2055,165863.60453063255
2056,148062.95955467314
2057,115414.00232204457
2058,224279.63336527214
2059,139368.70388541464
2060,169116.4477827146
2061,171681.67795171528
2062,132735.4861959472
2063,108508.73091838598
2064,134794.20613267293
2065,106395.89420316806
2066,171078.463649476
2067,136034.46030867938
2068,133977.92015812645
2069,85881.50757383644
2070,100972.07088650147
2071,97150.18080328061
2072,127084.91229488984
2073,146249.7100958457
2074,162913.05530360586
2075,141530.3699035543
2076,127614.89520416799
2077,143183.17897272547
2078,125167.70662228361
2079,131727.36299991058
2080,112317.86822617947
2081,120514.33273842065
2082,118931.65697001677
2083,133078.0744143099
2084,110748.30914258993
2085,121030.0304819648
2086,126433.98561510473
2087,117865.20096480967
2088,93428.28085923064
2089,83911.78938207212
2090,136234.767678678
2091,121466.94341365997
2092,125297.51597974962
2093,118483.74202274419
2094,103086.8972358806
2095,148476.70991003612
2096,78175.01802841102
2097,92522.31016122001
2098,134123.59362808653
2099,61163.31491923537
2100,115765.02047021645
2101,133032.80107329672
2102,113739.61380471567
2103,105825.86405655753
2104,137733.0292590837
2105,119264.83344462968
2106,74001.7304836611
2107,202546.24095171192
2108,114189.56827048329
2109,119855.59673881855
2110,135297.30098050775
2111,129995.61860727881
2112,150195.32083328624
2113,123580.7621649775
2114,120065.23119518037
2115,156346.41541487203
2116,108087.53065624867
2117,157684.34368414452
2118,134604.94888939874
2119,95784.47658602858
2120,121484.65050400008
2121,91235.57729440845
2122,98872.92646262876
2123,76918.8785089081
2124,149795.52180112206
2125,133808.44768383488
2126,175105.70760645866
2127,138924.19152636593
2128,115882.67241748482
2129,110509.76977066661
2130,131012.47912622655
2131,128070.52351355832
2132,117257.3603137673
2133,105099.90725603543
2134,131221.93480096606
2135,106542.56464013344
2136,84982.58648488237
2137,124578.11977167884
2138,137068.48543025437
2139,155611.92891372854
2140,132531.84643032317
2141,130787.90990848205
2142,123377.12698201353
2143,146374.2645609048
2144,121802.84670130184
2145,132531.84643032317
2146,162472.19095377208
2147,174590.05899887456
2148,133332.3628622661
2149,132440.51345202743
2150,201238.17797460852
2151,99110.00465406517
2152,171405.40256675796
2153,150328.2238065466
2154,96084.15194318385
2155,126794.03466780555
2156,253811.46009008482
2157,245197.57831530663
2158,243840.24606937947
2159,201109.21205203817
2160,179255.60015699535
2161,233775.6859367352
2162,439697.2413801368
2163,393788.15163487033
2164,251394.31293382414
2165,184598.70176610674
2166,146167.54061889937
2167,212050.90378464147
2168,217140.97297786397
2169,198703.8509905316
2170,221192.17689105877
2171,144063.49862744304
2172,142625.4060815351
2173,159214.3322361751
2174,233673.37558097733
2175,272997.5088288926
2176,343157.734924754
2177,247487.1323816997
2178,216821.6950434691
2179,141966.78889615845
2180,235874.41801824537
2181,194360.7048117765
2182,217624.80799088287
2183,193869.06796793223
2184,132941.32237160768
2185,128559.43704408061
2186,141930.0142627628
2187,140847.65372638244
2188,149986.2320522283
2189,200050.43212582855
2190,91460.22909804831
2191,88364.10360084564
2192,89117.02367840886
2193,109010.87054923004
2194,101793.64423197819
2195,108125.9789590459
2196,114186.7093879992
2197,93069.133800464
2198,133967.01647138392
2199,158840.63035769187
2200,148611.97783389594
2201,135950.1089714424
2202,191570.34208235782
2203,152523.42256364386
2204,174937.45367130602
2205,121178.62749528147
2206,141704.5801546271
2207,175578.04987109808
2208,236538.56337697772
2209,227612.25820615198
2210,127302.53990929645
2211,105739.22448800963
2212,111843.22186997211
2213,94156.11258100517
2214,141059.79281872333
2215,101678.92869462527
2216,148229.2417794501
2217,84123.9903489885
2218,54356.14812749342
2219,65878.77710805101
2220,52092.6493239348
2221,293044.7594399813
2222,293979.6162488157
2223,328504.05686830095
2224,233544.54504063862
2225,129677.22999076883
2226,203123.24922836383
2227,197715.18264703683
2228,270482.8126509145
2229,228665.91846068858
2230,165611.13786638304
2231,210195.95647574955
2232,178465.28951354846
2233,213245.63652856855
2234,225271.9899772348
2235,228773.8683986171
2236,257324.54595591823
2237,376180.86560402066
2238,195272.43256933003
2239,118288.74399005382
2240,158236.80433963911
2241,148654.84874322804
2242,123141.41982161177
2243,127680.53504223064
2244,100677.86818692666
2245,103275.6618426815
2246,138980.921612238
2247,99562.74761272172
2248,131828.69659237633
2249,128775.94365529418
2250,137640.7565481452
2251,128453.66722786182
2252,171897.0423358169
2253,155950.81853906412
2254,185104.93010058743
2255,185479.65751729836
2256,186730.57455884313
2257,215673.09488555221
2258,160097.0452711841
2259,179529.84868732034
2260,150063.68796970233
2261,190296.75384925224
2262,181624.41818957066
2263,394696.88243135024
2264,440342.6893413263
2265,183371.07758261613
2266,261069.88341823898
2267,394757.03516794345
2268,423785.71221844474
2269,149521.5462467652
2270,191977.8460992856
2271,208795.84054222994
2272,197780.42495414094
2273,158110.72410650636
2274,172278.01280521764
2275,168534.6950790661
2276,185992.04458072706
2277,175247.7235709729
2278,143607.01548992994
2279,128222.63413400053
2280,113451.76746530036
2281,184544.62686093745
2282,203133.9831897404
2283,99682.0157286713
2284,109881.2257629137
2285,125138.3567765177
2286,123462.19662755111
2287,406459.7332695451
2288,277643.2981753997
2289,368550.69139542396
2290,453040.2703012002
2291,311503.95413203194
2292,458268.052129539
2293,463812.1280496069
2294,382924.35603509506
2295,436695.02363979106
2296,264511.23191946046
2297,322749.41034076293
2298,356841.7276471837
2299,376574.067294245
2300,329076.5445876267
2301,305482.7277115337
2302,242284.0600562365
2303,218610.9041884152
2304,218077.00736780834
2305,196668.53097403565
2306,203761.4520681219
2307,197136.0926091066
2308,216028.37548196927
2309,241360.3249685489
2310,198828.27247508895
2311,199097.31091215837
2312,193954.63797723348
2313,185154.51984178973
2314,184142.62871566482
2315,188023.55644818075
2316,205534.2029179705
2317,174652.34761101406
2318,183463.820109751
2319,175749.88165517538
2320,182551.76372641316
2321,236432.350799283
2322,173854.25700391163
2323,197084.2097447833
2324,170941.2021217409
2325,220212.28175391527
2326,172713.46755424014
2327,210471.01711480628
2328,221394.44401095263
2329,184501.18026158033
2330,172449.51484508495
2331,348514.05118019105
2332,355653.18001590366
2333,299016.8593894718
2334,245886.462252379
2335,254374.82321702348
2336,303495.3867209823
2337,194273.9347169612
2338,279879.3478752059
2339,213954.6940846198
2340,409461.45249255194
2341,240620.36398966706
2342,208993.7446014579
2343,222765.7679136772
2344,209275.68297274585
2345,216010.98890232752
2346,195184.59983563775
2347,190207.06486322143
2348,220869.91831881664
2349,200927.8727366496
2350,301340.0597203289
2351,240377.43455646254
2352,254670.5225096765
2353,276385.3092505841
2354,129983.78837819601
2355,143767.78517337987
2356,175246.73148219433
2357,188400.3127181008
2358,205185.86052351838
2359,119338.16423952857
2360,124198.13787755994
2361,137121.68412488064
2362,262548.9168241297
2363,133257.49907813565
2364,161676.32228471345
2365,198662.19202619186
2366,178337.97176051443
2367,202719.00395576554
2368,203462.63968685086
2369,210086.83678710987
2370,166213.80743845526
2371,179852.9697893764
2372,198299.40191216316
2373,257310.02461356614
2374,323685.76478051237
2375,260424.06836185543
2376,292245.0574456005
2377,337950.3878092526
2378,136701.94171859504
2379,184883.08722040526
2380,139176.19983988153
2381,154812.20994456287
2382,194165.70532655274
2383,194224.09778009725
2384,238636.71159596514
2385,157923.0990565305
2386,133661.08499766755
2387,134105.13007018287
2388,107816.07348738756
2389,123341.17932061692
2390,155401.8719800157
2391,134939.3273788728
2392,114988.33442957824
2393,153451.59996554526
2394,141380.38623964004
2395,195732.98486872844
2396,146478.9638331882
2397,212672.0105851298
2398,133367.0707863222
2399,62537.8507670355
2400,52376.79137330341
2401,123574.84771937039
2402,133482.1498981019
2403,139831.37746614325
2404,157020.47574456298
2405,151446.0128459068
2406,127759.09295327771
2407,119127.46284434582
2408,129407.82068283559
2409,121391.41370165501
2410,155452.97089915132
2411,124666.15924050311
2412,147084.16519824983
2413,127320.25305371985
2414,147517.0633726548
2415,132976.46438878012
2416,115814.26920361552
2417,125783.50750938636
2418,128912.92943067146
2419,116270.7351776505
2420,130487.80680640136
2421,140500.62868554052
2422,113735.01342143463
2423,134675.58774889205
2424,142863.62672184038
2425,216780.51119163242
2426,119904.92241683947
2427,148177.84419908302
2428,158938.0708664023
2429,118208.77008793183
2430,130786.1474461608
2431,130139.9897686985
2432,128578.4048035818
2433,141282.760309413
2434,136333.29031731412
2435,144338.6374250693
2436,103560.2183801422
2437,119129.79056088871
2438,129494.61757443471
2439,116986.854316846
2440,112264.23920184383
2441,100948.49493780699
2442,100195.94445326587
2443,112321.22438025268
2444,130478.42860685219
2445,91198.0572668946
2446,130670.52536478946
2447,177218.60330758264
2448,149599.55718212103
2449,102969.9369898919
2450,142613.2401417545
2451,137463.02499067681
2452,203873.95888977902
2453,99640.26627793106
2454,137531.42606087925
2455,111449.94707620052
2456,125286.5631818733
2457,136617.26096289605
2458,125757.8774392536
2459,108589.07564641307
2460,145408.77848506378
2461,106654.67353936077
2462,125139.633440469
2463,113408.51669452929
2464,176432.29542582243
2465,128896.63622707207
2466,111839.8223987554
2467,140348.53139864228
2468,105789.65001587213
2469,88904.98211480623
2470,204709.76657442143
2471,180803.21541045437
2472,169446.06405432668
2473,120636.59709793092
2474,101457.92782394699
2475,188919.6692065778
2476,105787.77653517749
2477,132000.85952578977
2478,152786.01413427782
2479,125489.77787642964
2480,175316.2020015377
2481,132632.85001656716
2482,129339.18435406376
2483,122140.5662429782
2484,127838.62989021339
2485,126210.3725694825
2486,154604.83088493696
2487,237093.1126654647
2488,143710.46843697288
2489,157027.70902034055
2490,161174.99721369008
2491,83312.89152139204
2492,195292.1689150924
2493,173078.9716911284
2494,151574.3495562594
2495,93024.5998031139
2496,235455.31015334994
2497,132094.20463799508
2498,122168.32783896409
2499,83565.34142806353
2500,146901.00369499146
2501,123116.81948672257
2502,136450.2247044242
2503,99211.00920641575
2504,171547.7439762067
2505,223512.55738743255
2506,246574.10062557657
2507,263852.0310798263
2508,246574.10062557657
2509,226024.99896991235
2510,219461.7916029656
2511,180173.81360417668
2512,208183.72489722737
2513,236461.45179576884
2514,232677.10689641154
2515,166998.5524390704
2516,173768.10360312436
2517,141497.06356110083
2518,156512.3313143127
2519,235447.9641350154
2520,214162.80834386693
2521,194125.98803495785
2522,212848.52464440023
2523,130757.62922951554
2524,140969.45909125655
2525,145135.5913949339
2526,136491.02052497867
2527,129532.15211091135
2528,132312.97318294804
2529,136763.2965174319
2530,128871.76672125797
2531,270577.35325789294
2532,235267.754465762
2533,196827.4746677595
2534,232731.78152521796
2535,298320.1130847672
2536,240023.18521198706
2537,227840.8329048543
2538,182482.31623721722
2539,187130.729103955
2540,188453.41499709216
2541,186386.74058111786
2542,175421.09679973597
2543,136807.27371719902
2544,118651.96009894702
2545,135746.028080522
2546,113557.74879994712
2547,133624.83638062023
2548,148394.1404743067
2549,168547.8221505827
2550,240507.1524542042
2551,147473.05252487515
2552,128159.29113420365
2553,88364.10360084564
2554,105175.92869126018
2555,122134.63855256345
2556,115007.45353567993
2557,117117.08835911285
2558,132972.99215864274
2559,127764.17016459125
2560,145883.87929441215
2561,126459.06915017332
2562,117638.14691664309
2563,156011.49976157682
2564,201730.33460473394
2565,152792.06233508352
2566,166646.21958959507
2567,133880.58633693066
2568,210109.21431604275
2569,188473.74611668297
2570,125673.00325293052
2571,201519.1063198354
2572,143881.01979792005
2573,205951.96910988525
2574,290417.6671357451
2575,116179.89363114261
2576,119979.3977498363
2577,158941.0991149774
2578,85074.3405853897
2579,80472.4253692602
2580,105561.54329504543
2581,96293.82327960288
2582,100545.96175207883
2583,259691.71061562453
2584,182841.03195774232
2585,210643.4086661497
2586,232990.48643062852
2587,191165.52490081917
2588,131787.59994170954
2589,138324.96223096136
2590,212820.30421366077
2591,245180.71944028753
2592,212657.36806482807
2593,225726.70743725437
2594,172098.02978652902
2595,192692.0056823119
2596,321019.0152986437
2597,196736.64414469546
2598,264507.0337095926
2599,346162.53096247
2600,150783.98740003814
2601,150971.28482119113
2602,87075.7336764275
2603,91921.40805648743
2604,81629.72684823934
2605,91473.24483970982
2606,147090.57051606552
2607,188384.31464503682
2608,209352.7034913705
2609,157408.23521848136
2610,107356.55546143652
2611,136720.15505897623
2612,151123.9002169002
2613,133776.30599744373
2614,131779.60115847737
2615,149679.22999114337
2616,140784.2208570526
2617,183872.55635520705
2618,204035.22455769172
2619,173444.64100871506
2620,182635.6859751555
2621,203391.5164733388
2622,200820.5469333868
2623,237190.6983899375
2624,294439.5510939137
2625,294938.2120672753
2626,166490.35108629553
2627,156530.94508217592
2628,389057.0145372139
2629,491546.1102418256
2630,310301.2714103142
2631,429449.15143752296
2632,374254.03515683656
2633,270760.6846117056
2634,459020.9434765902
2635,149692.44106444632
2636,189448.99174925074
2637,177291.55340814582
2638,236508.9887778235
2639,187837.0049229917
2640,145914.93990574143
2641,119400.68401155755
2642,209207.52296001578
2643,104072.75478185849
2644,129330.46506029653
2645,99896.69104078435
2646,95123.55402770938
2647,105970.68900541066
2648,143014.94781577762
2649,138556.6921487969
2650,126190.41238179129
2651,139353.88501715477
2652,380150.7502586135
2653,238780.76034118666
2654,262610.75868480734
2655,416977.9432333281
2656,292274.225662103
2657,301856.27236168296
2658,281041.7313184775
2659,278005.40306795633
2660,333135.98314814246
2661,332254.1764241187
2662,364344.90145663376
2663,288726.07087212097
2664,241700.50286674223
2665,323607.8530612422
2666,241326.82406988167
2667,179795.9722047359
2668,184513.03050362354
2669,192116.30721584195
2670,257908.53787655357
2671,183821.42251263402
2672,193765.30210545598
2673,194694.64293913552
2674,196180.03761166555
2675,177082.24434384174
2676,189770.27621350213
2677,194023.03766370655
2678,252216.76100159323
2679,272997.92967438156
2680,283516.47463492944
2681,406468.6212548138
2682,294853.0382017852
2683,611266.7040430456
2684,305484.91051168647
2685,337684.0478511077
2686,261434.48984383343
2687,335070.5067051052
2688,196353.0665603517
2689,188120.3314030315
2690,452093.1311340684
2691,200712.37477525743
2692,131935.451772841
2693,190129.93422497617
2694,134174.74804213535
2695,186123.357066263
2696,177811.0380048846
2697,202447.46465226234
2698,210220.23637916517
2699,183898.79206966335
2700,176158.66053557218
2701,169087.82640395942
2702,121630.74247954565
2703,122210.81185949418
2704,140977.1718557832
2705,125489.61448922714
2706,121235.32790717825
2707,123650.46616006579
2708,129367.20059148969
2709,99723.65090750036
2710,128068.65757243546
2711,277140.234066419
2712,375756.8287455438
2713,184310.59504105963
2714,151533.74408028406
2715,172445.6271100582
2716,154798.33842662993
2717,198391.8098842363
2718,218494.76602784652
2719,153460.2431024589
2720,150516.29729718814
2721,134218.3733459837
2722,152591.0128684479
2723,142448.63137920026
2724,127053.52009571307
2725,132793.81567317585
2726,142669.95213972015
2727,170240.96300551214
2728,178742.08857672062
2729,156157.99664385914
2730,134319.11929483822
2731,117368.47778343898
2732,119342.35469324951
2733,155004.04766383654
2734,131596.28410091237
